image_url,local_image_path,description
https://cdn.create.vista.com/api/media/small/471620694/stock-photo-woman-party-horn-cap-holding-birthday-cake-balloons-bedroom,/teamspace/studios/this_studio/birthday_images/Woman with party horn and cap holding birthday cake near balloons in bedroom.jpg,Woman with party horn and cap holding birthday cake near balloons in bedroom
https://cdn.create.vista.com/api/media/small/25338225/stock-photo-birthday-card,/teamspace/studios/this_studio/birthday_images/Pink flowers with birthday card.jpg,Pink flowers with birthday card
https://cdn.create.vista.com/api/media/small/270647932/stock-photo-festive-bright-minimalistic-decorative-balloons-yellow-background-copy-space,/teamspace/studios/this_studio/birthday_images/Festive bright minimalistic decorative balloons on yellow background with copy space.jpg,Festive bright minimalistic decorative balloons on yellow background with copy space
https://cdn.create.vista.com/api/media/small/215802570/stock-photo-pink-birthday-party-background-birthday-cake-party-hats,/teamspace/studios/this_studio/birthday_images/Pink birthday party background with birthday cake and party hats.jpg,Pink birthday party background with birthday cake and party hats
https://cdn.create.vista.com/api/media/small/226083320/stock-photo-partial-view-woman-lighting-birthday-cake-blue-background-gifts-confetti,/teamspace/studios/this_studio/birthday_images/Partial view of woman lighting birthday cake on blue background with gifts and confetti.jpg,Partial view of woman lighting birthday cake on blue background with gifts and confetti
https://cdn.create.vista.com/api/media/small/2712692/stock-photo-birthday-cupcake,/teamspace/studios/this_studio/birthday_images/Blue birthday cupcake with copy space at the side.jpg,Blue birthday cupcake with copy space at the side
https://cdn.create.vista.com/api/media/small/226082412/stock-photo-top-view-party-hats-confetti-blue-background,/teamspace/studios/this_studio/birthday_images/Top view of party hats and confetti on blue background.jpg,Top view of party hats and confetti on blue background
https://cdn.create.vista.com/api/media/small/9352351/stock-photo-party-balloons-flying,/teamspace/studios/this_studio/birthday_images/Colorful birthday party balloons flying on white background.jpg,Colorful birthday party balloons flying on white background
https://cdn.create.vista.com/api/media/small/202334708/stock-photo-presents-table-white-pink-balloons-white-brick-wall-background,/teamspace/studios/this_studio/birthday_images/Presents on table with white and pink balloons on white brick wall background.jpg,Presents on table with white and pink balloons on white brick wall background
https://cdn.create.vista.com/api/media/small/45550465/stock-photo-cocktail-dog,/teamspace/studios/this_studio/birthday_images/French bulldog with a  champagne glass and victory or peace fingers.jpg,French bulldog with a  champagne glass and victory or peace fingers
https://cdn.create.vista.com/api/media/small/244743586/stock-photo-pink-rose-floral-botanical-flower-wild-spring-leaf-wildflower-isolated,/teamspace/studios/this_studio/birthday_images/Pink rose floral botanical flower. Wild spring leaf wildflower isolated. Watercolor background illustration set. Watercolour drawing fashion aquarelle isolated. Frame border ornament square..jpg,Pink rose floral botanical flower. Wild spring leaf wildflower isolated. Watercolor background illustration set. Watercolour drawing fashion aquarelle isolated. Frame border ornament square.
https://cdn.create.vista.com/api/media/small/5822197/stock-photo-birthday-cupcake,/teamspace/studios/this_studio/birthday_images/Cupcake decorated with a single candle.jpg,Cupcake decorated with a single candle
https://cdn.create.vista.com/api/media/small/162041050/stock-photo-happy-kids-with-birthday-cake,/teamspace/studios/this_studio/birthday_images/Close-up view of delicious birthday cake on festive table and cheerful kids raising hands behind.jpg,Close-up view of delicious birthday cake on festive table and cheerful kids raising hands behind
https://cdn.create.vista.com/api/media/small/25263933/stock-photo-joyful-boy,/teamspace/studios/this_studio/birthday_images/Joyful boy looking at camera with his friends on background.jpg,Joyful boy looking at camera with his friends on background
https://cdn.create.vista.com/api/media/small/360090064/stock-photo-top-view-festive-colorful-confetti-gift-boxes-beige-background,/teamspace/studios/this_studio/birthday_images/Top view of festive colorful confetti and gift boxes on beige background.jpg,Top view of festive colorful confetti and gift boxes on beige background
https://cdn.create.vista.com/api/media/small/11133667/stock-photo-party-background,/teamspace/studios/this_studio/birthday_images/Party background with cupcakes and streamers.jpg,Party background with cupcakes and streamers
https://cdn.create.vista.com/api/media/small/226083314/stock-photo-cropped-view-woman-holding-birthday-cake-candles-blue-background-confetti,/teamspace/studios/this_studio/birthday_images/Cropped view of woman holding birthday cake with candles on blue background with confetti and gifts.jpg,Cropped view of woman holding birthday cake with candles on blue background with confetti and gifts
https://cdn.create.vista.com/api/media/small/6903677/stock-photo-birthday-cupcakes,/teamspace/studios/this_studio/birthday_images/Row of brightly colored cupcakes decorated with candles.jpg,Row of brightly colored cupcakes decorated with candles
https://cdn.create.vista.com/api/media/small/164681240/stock-photo-cupcake-with-candle,/teamspace/studios/this_studio/birthday_images/Close-up view of festive cupcake with burning candle on black.jpg,Close-up view of festive cupcake with burning candle on black
https://cdn.create.vista.com/api/media/small/645606026/stock-photo-black-friday-sale-concept-design-blank-black-paper-luxury-balloons,/teamspace/studios/this_studio/birthday_images/Black friday sale concept design of blank black paper and luxury balloons with foil confetti falling 3d render.jpg,Black friday sale concept design of blank black paper and luxury balloons with foil confetti falling 3d render
https://cdn.create.vista.com/api/media/small/162033628/stock-photo-girl-with-balloons-at-birthday-party,/teamspace/studios/this_studio/birthday_images/Adorable smiling redhead girl sitting on stool with balloons at birthday party.jpg,Adorable smiling redhead girl sitting on stool with balloons at birthday party
https://cdn.create.vista.com/api/media/small/43934197/stock-photo-flowers-arranged,/teamspace/studios/this_studio/birthday_images/Watercolor floral illustration collection.  flowers arranged un a shape of the wreath perfect.jpg,Watercolor floral illustration collection.  flowers arranged un a shape of the wreath perfect
https://cdn.create.vista.com/api/media/small/360089438/stock-photo-festive-colorful-gift-boxes-hanging-ribbons-blue-background,/teamspace/studios/this_studio/birthday_images/Festive colorful gift boxes hanging on ribbons on blue background.jpg,Festive colorful gift boxes hanging on ribbons on blue background
https://cdn.create.vista.com/api/media/small/70998491/stock-photo-pop-art-illustration-of-girl-with-the-speech-bubble-pop-art-girl-party-invitation-birthday,/teamspace/studios/this_studio/birthday_images/Pop Art illustration of girl with the speech bubble.Pop Art girl. Party invitation. Birthday greeting card.Hollywood movie star.Comic woman with speech bubble.Sexy girl. Magazine cover girl.Supermodel.jpg,Pop Art illustration of girl with the speech bubble.Pop Art girl. Party invitation. Birthday greeting card.Hollywood movie star.Comic woman with speech bubble.Sexy girl. Magazine cover girl.Supermodel
https://cdn.create.vista.com/api/media/small/188441198/stock-photo-punchy-pastels,/teamspace/studios/this_studio/birthday_images/Attractive young woman with colorful hair covering face with birthday cake.jpg,Attractive young woman with colorful hair covering face with birthday cake
https://cdn.create.vista.com/api/media/small/25565783/stock-photo-young-party-people,/teamspace/studios/this_studio/birthday_images/Cheerful young showered with confetti on a club party..jpg,Cheerful young showered with confetti on a club party.
https://cdn.create.vista.com/api/media/small/377338950/stock-photo-curious-girl-party-cap-touching-ribbon-present-isolated-white,/teamspace/studios/this_studio/birthday_images/Curious girl in party cap touching ribbon on present isolated on white.jpg,Curious girl in party cap touching ribbon on present isolated on white
https://cdn.create.vista.com/api/media/small/654793144/stock-photo-flying-birthday-cake-anniversary-cute-egg-easter-day-illustration,/teamspace/studios/this_studio/birthday_images/Flying birthday cake and anniversary with cute  egg for easter day 3d illustration.jpg,Flying birthday cake and anniversary with cute  egg for easter day 3d illustration
https://cdn.create.vista.com/api/media/small/226082650/stock-photo-party-hat-gift-box-tasty-cupcake-sugar-sprinkles-blue-background,"/teamspace/studios/this_studio/birthday_images/Party hat, gift box and tasty cupcake with sugar sprinkles on blue background.jpg","Party hat, gift box and tasty cupcake with sugar sprinkles on blue background"
https://cdn.create.vista.com/api/media/small/646504506/stock-photo-green-birthday-cupcake-buttercream-icing-blue-cup-cake-liner-sprinkles,"/teamspace/studios/this_studio/birthday_images/Green birthday cupcake with buttercream icing, blue cup cake liner, sprinkles and lit sparkler on a light grey white background. copy space..jpg","Green birthday cupcake with buttercream icing, blue cup cake liner, sprinkles and lit sparkler on a light grey white background. copy space."
https://cdn.create.vista.com/api/media/small/377339584/stock-photo-cheerful-woman-party-cap-looking-away-delicious-birthday-cake,/teamspace/studios/this_studio/birthday_images/Cheerful woman in party cap looking away near delicious birthday cake.jpg,Cheerful woman in party cap looking away near delicious birthday cake
https://cdn.create.vista.com/api/media/small/61685215/stock-photo-cute-cat-birthday-invitation-birthday-party-cat-with-gift-and-balloon-hand-drawn-cat-isolated,/teamspace/studios/this_studio/birthday_images/Cute cat. Birthday invitation.Birthday party. Cat with gift and balloon.jpg,Cute cat. Birthday invitation.Birthday party. Cat with gift and balloon
https://cdn.create.vista.com/api/media/small/326277870/stock-photo-shocked-woman-handsome-man-holding-balloons-pink-blue-background,/teamspace/studios/this_studio/birthday_images/Shocked woman and handsome man holding balloons on pink and blue background.jpg,Shocked woman and handsome man holding balloons on pink and blue background
https://cdn.create.vista.com/api/media/small/403611586/stock-photo-birthday-party-side-border-blue-background-view-confetti-balloons-party,"/teamspace/studios/this_studio/birthday_images/Birthday party side border on a blue background. Above view with confetti, balloons, party hats and streamers. Copy space..jpg","Birthday party side border on a blue background. Above view with confetti, balloons, party hats and streamers. Copy space."
https://cdn.create.vista.com/api/media/small/360089708/stock-photo-top-view-colorful-confetti-gift-box-blue-background,/teamspace/studios/this_studio/birthday_images/Top view of colorful confetti near gift box on blue background.jpg,Top view of colorful confetti near gift box on blue background
https://cdn.create.vista.com/api/media/small/104944754/stock-photo-friends-with-birthday-cake,/teamspace/studios/this_studio/birthday_images/Group of happy friends with birthday cake at a party.jpg,Group of happy friends with birthday cake at a party
https://cdn.create.vista.com/api/media/small/346583426/stock-photo-happy-girl-party-cap-holding-party-horn-while-smiling-camera,/teamspace/studios/this_studio/birthday_images/Happy girl in party cap holding party horn while smiling at camera on purple background.jpg,Happy girl in party cap holding party horn while smiling at camera on purple background
https://cdn.create.vista.com/api/media/small/103518236/stock-photo-colored-sweet-birthday-cupcakes,/teamspace/studios/this_studio/birthday_images/Colored sweet birthday cupcakes with decorations and candles.jpg,Colored sweet birthday cupcakes with decorations and candles
https://cdn.create.vista.com/api/media/small/331828820/stock-photo-handsome-businessman-showing-hush-sign-while-holding-birthday-cake-pink,/teamspace/studios/this_studio/birthday_images/Handsome businessman showing hush sign while holding birthday cake on pink.jpg,Handsome businessman showing hush sign while holding birthday cake on pink
https://cdn.create.vista.com/api/media/small/68317067/stock-photo-cupcake-with-sparkler,/teamspace/studios/this_studio/birthday_images/Cupcake with sparkler against a wooden background.jpg,Cupcake with sparkler against a wooden background
https://cdn.create.vista.com/api/media/small/360089960/stock-photo-top-view-festive-colorful-confetti-gifts-happy-birthday-greeting-card,"/teamspace/studios/this_studio/birthday_images/Top view of festive colorful confetti, gifts and happy birthday greeting card on beige background.jpg","Top view of festive colorful confetti, gifts and happy birthday greeting card on beige background"
https://cdn.create.vista.com/api/media/small/66761713/stock-photo-girl-with-the-gift-in-vintage-style-pin-up-girl-party-invitation-birthday-greeting-card,/teamspace/studios/this_studio/birthday_images/Girl with the gift in vintage style. Pin up girl. Party invitation. Birthday greeting card..jpg,Girl with the gift in vintage style. Pin up girl. Party invitation. Birthday greeting card.
https://cdn.create.vista.com/api/media/small/172825170/stock-photo-frame-made-of-confetti,/teamspace/studios/this_studio/birthday_images/Top view of frame made of confetti isolated on blue.jpg,Top view of frame made of confetti isolated on blue
https://cdn.create.vista.com/api/media/small/388414170/stock-photo-yellow-smiley-face-birthday-cake-one-candle,/teamspace/studios/this_studio/birthday_images/Yellow smiley face birthday cake with one candle.jpg,Yellow smiley face birthday cake with one candle
https://cdn.create.vista.com/api/media/small/360089914/stock-photo-top-view-festive-colorful-confetti-happy-birthday-greeting-card-beige,/teamspace/studios/this_studio/birthday_images/Top view of festive colorful confetti and happy birthday greeting card on beige background.jpg,Top view of festive colorful confetti and happy birthday greeting card on beige background
https://cdn.create.vista.com/api/media/small/64989503/stock-photo-collection-of-birthday-party-objects,/teamspace/studios/this_studio/birthday_images/Overhead view of birthday party object collection.jpg,Overhead view of birthday party object collection
https://cdn.create.vista.com/api/media/small/168587226/stock-photo-christmas-gift-with-ribbon,/teamspace/studios/this_studio/birthday_images/Top view of festive decorated christmas gift with ribbon on red tabletop.jpg,Top view of festive decorated christmas gift with ribbon on red tabletop
https://cdn.create.vista.com/api/media/small/179611350/stock-photo-colorful-birthday-candles,"/teamspace/studios/this_studio/birthday_images/Flames of colorful birthday candles, close-up.jpg","Flames of colorful birthday candles, close-up"
https://cdn.create.vista.com/api/media/small/360089584/stock-photo-top-view-colorful-confetti-pink-gift-box-blue-background,/teamspace/studios/this_studio/birthday_images/Top view of colorful confetti near pink gift box on blue background.jpg,Top view of colorful confetti near pink gift box on blue background
https://cdn.create.vista.com/api/media/small/187411252/stock-photo-delicious-cupcake-and-gift-on-yellow-background,"/teamspace/studios/this_studio/birthday_images/Delicious cupcake, gift and cap on green background, copy space. Birthday, party, holiday concept.jpg","Delicious cupcake, gift and cap on green background, copy space. Birthday, party, holiday concept"
https://cdn.create.vista.com/api/media/small/268600106/stock-photo-cropped-view-woman-holding-party-horn-confetti-yellow-background,/teamspace/studios/this_studio/birthday_images/Cropped view of woman holding party horn near confetti on yellow background.jpg,Cropped view of woman holding party horn near confetti on yellow background
https://cdn.create.vista.com/api/media/small/1394277/stock-photo-happy-birthday-balloons,"/teamspace/studios/this_studio/birthday_images/Lot's of Various colored Balloons with the captions ""Happy Birthday"".jpg","Lot's of Various colored Balloons with the captions ""Happy Birthday"""
https://cdn.create.vista.com/api/media/small/226083152/stock-photo-delicious-cake-candles-colorful-gifts-confetti-blue-background,"/teamspace/studios/this_studio/birthday_images/Delicious cake with candles, colorful gifts and confetti on blue background.jpg","Delicious cake with candles, colorful gifts and confetti on blue background"
https://cdn.create.vista.com/api/media/small/109928566/stock-photo-burning-birthday-candles-on-wood-background,/teamspace/studios/this_studio/birthday_images/Burning birthday candles on wood background retro effect image.jpg,Burning birthday candles on wood background retro effect image
https://cdn.create.vista.com/api/media/small/360089572/stock-photo-top-view-colorful-confetti-pink-gift-box-blue-background,/teamspace/studios/this_studio/birthday_images/Top view of colorful confetti near pink gift box on blue background.jpg,Top view of colorful confetti near pink gift box on blue background
https://cdn.create.vista.com/api/media/small/384022004/stock-photo-birthday-cupcake-colorful-balloons-confetti,/teamspace/studios/this_studio/birthday_images/Birthday cupcake with colorful balloons and confetti.jpg,Birthday cupcake with colorful balloons and confetti
https://cdn.create.vista.com/api/media/small/411738668/stock-photo-top-view-colorful-bright-confetti-background,/teamspace/studios/this_studio/birthday_images/Top view of colorful bright confetti background.jpg,Top view of colorful bright confetti background
https://cdn.create.vista.com/api/media/small/329765224/stock-photo-watercolor-of-rose-gold-balloons,/teamspace/studios/this_studio/birthday_images/Watercolor of rose gold balloons. Isolated on white background. Clipping path included..jpg,Watercolor of rose gold balloons. Isolated on white background. Clipping path included.
https://cdn.create.vista.com/api/media/small/173896206/stock-photo-woman-with-helium-balloons,/teamspace/studios/this_studio/birthday_images/Smiling woman with helium balloons on a gray wall.jpg,Smiling woman with helium balloons on a gray wall
https://cdn.create.vista.com/api/media/small/349878004/stock-photo-children-play-have-fun-clown-birthday-party,/teamspace/studios/this_studio/birthday_images/Children play and have fun with a clown at a birthday party..jpg,Children play and have fun with a clown at a birthday party.
https://cdn.create.vista.com/api/media/small/174438213/stock-photo-happy-birthday-cake,/teamspace/studios/this_studio/birthday_images/Chocolate cake with Happy Birthday sign on cake stand.jpg,Chocolate cake with Happy Birthday sign on cake stand
https://cdn.create.vista.com/api/media/small/394376102/stock-photo-birthday-cake-blue-frosting-pink-drip-icing-ten-white-birthday,"/teamspace/studios/this_studio/birthday_images/Birthday cake with blue frosting, pink drip icing and ten white birthday candles.jpg","Birthday cake with blue frosting, pink drip icing and ten white birthday candles"
https://cdn.create.vista.com/api/media/small/174437517/stock-photo-cake-with-happy-birthday-sign,/teamspace/studios/this_studio/birthday_images/Cake with Happy Birthday sign on glass cake stand.jpg,Cake with Happy Birthday sign on glass cake stand
https://cdn.create.vista.com/api/media/small/272148852/stock-photo-pink-peony-floral-botanical-flowers-watercolor-background-illustration-set-frame-border-ornament-square,/teamspace/studios/this_studio/birthday_images/Pink peony floral botanical flowers. Wild spring leaf wildflower isolated. Watercolor background illustration set. Watercolour drawing fashion aquarelle isolated. Frame border ornament square..jpg,Pink peony floral botanical flowers. Wild spring leaf wildflower isolated. Watercolor background illustration set. Watercolour drawing fashion aquarelle isolated. Frame border ornament square.
https://cdn.create.vista.com/api/media/small/155957698/stock-photo-gift-box-with-red-heart,/teamspace/studios/this_studio/birthday_images/Top view of gift box with red heart on the top on wooden surface.jpg,Top view of gift box with red heart on the top on wooden surface
https://cdn.create.vista.com/api/media/small/233574074/stock-photo-orange-and-red-asters-floral-botanical-flower-watercolor-background-illustration-set-frame-border-ornament-square,/teamspace/studios/this_studio/birthday_images/Orange and red asters floral botanical flower. Wild spring leaf wildflower. Watercolor background illustration set. Watercolour drawing fashion aquarelle isolated. Frame border ornament square..jpg,Orange and red asters floral botanical flower. Wild spring leaf wildflower. Watercolor background illustration set. Watercolour drawing fashion aquarelle isolated. Frame border ornament square.
https://cdn.create.vista.com/api/media/small/310720108/stock-photo-happy-party-girl-purple-dress-feathers-holding-balloons-huge-gift,/teamspace/studios/this_studio/birthday_images/Happy party girl in purple dress with feathers holding balloons on huge gift box on turquoise.jpg,Happy party girl in purple dress with feathers holding balloons on huge gift box on turquoise
https://cdn.create.vista.com/api/media/small/157064570/stock-photo-blue-birthday-cake,/teamspace/studios/this_studio/birthday_images/Blue Birthday with lit candles over light grey..jpg,Blue Birthday with lit candles over light grey.
https://cdn.create.vista.com/api/media/small/156050836/stock-photo-heap-of-red-hearts,/teamspace/studios/this_studio/birthday_images/Festive background made from heap of red hearts decoration isolated on white.jpg,Festive background made from heap of red hearts decoration isolated on white
https://cdn.create.vista.com/api/media/small/189989592/stock-photo-hand-of-woman-lights-the-candles-on-the-cake,/teamspace/studios/this_studio/birthday_images/Hand of woman lights the twelve colorful candles in chocolate cake  on golden tray and colored cone caps on the green background..jpg,Hand of woman lights the twelve colorful candles in chocolate cake  on golden tray and colored cone caps on the green background.
https://cdn.create.vista.com/api/media/small/320858364/stock-photo-toy-dinosaur-party-cap-cupcake-burning-candle-brown-background,/teamspace/studios/this_studio/birthday_images/Toy dinosaur in party cap beside cupcake with burning candle on brown background.jpg,Toy dinosaur in party cap beside cupcake with burning candle on brown background
https://cdn.create.vista.com/api/media/small/126565150/stock-photo-colorful-balloons-flying-in-the-sky-party,/teamspace/studios/this_studio/birthday_images/Colorful balloons on a blue sky background.jpg,Colorful balloons on a blue sky background
https://cdn.create.vista.com/api/media/small/164681226/stock-photo-chocolate-cupcake-with-candle,/teamspace/studios/this_studio/birthday_images/Close-up view of festive chocolate  cupcake with burning candle on black.jpg,Close-up view of festive chocolate  cupcake with burning candle on black
https://cdn.create.vista.com/api/media/small/61915711/stock-photo-celebration-cupcake-with-sparkler,/teamspace/studios/this_studio/birthday_images/Pink cupcake decorated with a sparkler.jpg,Pink cupcake decorated with a sparkler
https://cdn.create.vista.com/api/media/small/270647996/stock-photo-festive-minimalistic-decorative-balloons-yellow-background,/teamspace/studios/this_studio/birthday_images/Festive minimalistic decorative balloons on yellow background.jpg,Festive minimalistic decorative balloons on yellow background
https://cdn.create.vista.com/api/media/small/187028404/stock-photo-birthday-cake-with-sprinkles,/teamspace/studios/this_studio/birthday_images/White Birthday cake with colorful Sprinkles over a blue background..jpg,White Birthday cake with colorful Sprinkles over a blue background.
https://cdn.create.vista.com/api/media/small/350878300/stock-photo-cropped-view-woman-giving-plate-birthday-cake-smiling-kid-balloons,/teamspace/studios/this_studio/birthday_images/Cropped view of woman giving plate with birthday cake to smiling kid with balloons on purple background.jpg,Cropped view of woman giving plate with birthday cake to smiling kid with balloons on purple background
https://cdn.create.vista.com/api/media/small/274329642/stock-photo-happy-birthday-cupcake-glitter-colorful-background,/teamspace/studios/this_studio/birthday_images/Happy birthday cupcake on glitter colorful background.jpg,Happy birthday cupcake on glitter colorful background
https://cdn.create.vista.com/api/media/small/226082454/stock-photo-gift-box-white-bow-delicious-cupcake-blue-background,/teamspace/studios/this_studio/birthday_images/Gift box with white bow and delicious cupcake on blue background.jpg,Gift box with white bow and delicious cupcake on blue background
https://cdn.create.vista.com/api/media/small/222825756/stock-photo-birthday-party-background-cupcake-party-hat-present,"/teamspace/studios/this_studio/birthday_images/Birthday party background with cupcake, party hat and present.jpg","Birthday party background with cupcake, party hat and present"
https://cdn.create.vista.com/api/media/small/247470226/stock-photo-bouquets-with-flowers-and-fruits-watercolor-background-illustration-set-frame-border-ornament-square,/teamspace/studios/this_studio/birthday_images/Bouquets with flowers and fruits. Watercolor background illustration with happy birthday lettering..jpg,Bouquets with flowers and fruits. Watercolor background illustration with happy birthday lettering.
https://cdn.create.vista.com/api/media/small/184236988/stock-photo-birthday-girl-receiving-flowers-presents-her-friends,/teamspace/studios/this_studio/birthday_images/Birthday girl receiving flowers and presents from her friends.jpg,Birthday girl receiving flowers and presents from her friends
https://cdn.create.vista.com/api/media/small/232253574/stock-photo-bouquet-flowers-watercolor-background-illustration-set-frame-border-ornament-square,/teamspace/studios/this_studio/birthday_images/Bouquet flowers. Watercolor background illustration set. Frame border ornament square. Happy Birthday handwriting monogram calligraphy..jpg,Bouquet flowers. Watercolor background illustration set. Frame border ornament square. Happy Birthday handwriting monogram calligraphy.
https://cdn.create.vista.com/api/media/small/133758246/stock-photo-many-bright-balloons-isolated-white,/teamspace/studios/this_studio/birthday_images/Many bright balloons isolated on White.jpg,Many bright balloons isolated on White
https://cdn.create.vista.com/api/media/small/135658872/stock-photo-boy-in-cone-hat,/teamspace/studios/this_studio/birthday_images/Curly little boy in cone hat looking at camera isolated on grey.jpg,Curly little boy in cone hat looking at camera isolated on grey
https://cdn.create.vista.com/api/media/small/64989659/stock-photo-cupcake-with-sparkler,/teamspace/studios/this_studio/birthday_images/Birthday cupcake with sparkler.jpg,Birthday cupcake with sparkler
https://cdn.create.vista.com/api/media/small/202335476/stock-photo-cheerful-young-girl-posing-balloons-white-brick-wall-background,/teamspace/studios/this_studio/birthday_images/Cheerful young girl posing among balloons on white brick wall background.jpg,Cheerful young girl posing among balloons on white brick wall background
https://cdn.create.vista.com/api/media/small/98234576/stock-photo-kids-playing-easter-tea-party-with-toys,/teamspace/studios/this_studio/birthday_images/Little boy and girl play toy tea party outdoors. Children with bunny ears on Easter egg hunt. Kids playing in the garden in spring. Toddler and baby with toy rabbit and doll dishes. Family celebration.jpg,Little boy and girl play toy tea party outdoors. Children with bunny ears on Easter egg hunt. Kids playing in the garden in spring. Toddler and baby with toy rabbit and doll dishes. Family celebration
https://cdn.create.vista.com/api/media/small/324895276/stock-photo-happy-woman-party-cap-standing-crossed-arms-smiling-camera,/teamspace/studios/this_studio/birthday_images/Happy woman in party cap standing with crossed arms and smiling at camera.jpg,Happy woman in party cap standing with crossed arms and smiling at camera
https://cdn.create.vista.com/api/media/small/210302224/stock-photo-watercolor-colorful-african-daisy-flower-floral-botanical-flower-frame-border,"/teamspace/studios/this_studio/birthday_images/Watercolor colorful african daisy flower. Floral botanical flower. Frame border ornament square. Aquarelle wildflower for background, texture, wrapper pattern, frame or border..jpg","Watercolor colorful african daisy flower. Floral botanical flower. Frame border ornament square. Aquarelle wildflower for background, texture, wrapper pattern, frame or border."
https://cdn.create.vista.com/api/media/small/331829024/stock-photo-businessman-party-cap-holding-balloons-pink,/teamspace/studios/this_studio/birthday_images/Businessman in party cap holding balloons on pink.jpg,Businessman in party cap holding balloons on pink
https://cdn.create.vista.com/api/media/small/91471322/stock-photo-several-gift-boxes-in-blue-colors-on-dark-blue-background,/teamspace/studios/this_studio/birthday_images/Four gift boxes wth ribbon bow in vertical composition.jpg,Four gift boxes wth ribbon bow in vertical composition
https://cdn.create.vista.com/api/media/small/268601230/stock-photo-panoramic-shot-party-hats-confetti-pink-background,/teamspace/studios/this_studio/birthday_images/Panoramic shot of party hats and confetti on pink background.jpg,Panoramic shot of party hats and confetti on pink background
https://cdn.create.vista.com/api/media/small/189553560/stock-photo-boy-birthday-cake,"/teamspace/studios/this_studio/birthday_images/Boys only, happy birthday party with raibow cake.jpg","Boys only, happy birthday party with raibow cake"
https://cdn.create.vista.com/api/media/small/151942196/stock-photo-cakes-with-candles-and-smartphone,"/teamspace/studios/this_studio/birthday_images/Top view of cakes with candles and smartphone with beanbag mock-up, birthday party.jpg","Top view of cakes with candles and smartphone with beanbag mock-up, birthday party"
