image_url,local_image_path,description
https://cdn.create.vista.com/api/media/small/441578944/stock-photo-coach-making-final-corrections-to-a-woman-pose,/teamspace/studios/this_studio/fitness_images/Man wearing dark clothes fixing the leg position of a female athlete before the start of dumbbell activity.jpg,Man wearing dark clothes fixing the leg position of a female athlete before the start of dumbbell activity
https://cdn.create.vista.com/api/media/small/160185080/stock-photo-sportswear-and-fitness-equipment,"/teamspace/studios/this_studio/fitness_images/Sportswear with sneakers, smartphone, fitness tracker and fitness equipment isolated on grey.jpg","Sportswear with sneakers, smartphone, fitness tracker and fitness equipment isolated on grey"
https://cdn.create.vista.com/api/media/small/69413799/stock-photo-handsome-man-workout-in-gym,/teamspace/studios/this_studio/fitness_images/Handsome athletic man workout in gym with weights.jpg,Handsome athletic man workout in gym with weights
https://cdn.create.vista.com/api/media/small/153986034/stock-photo-man-taking-dumbbells-at-gym,/teamspace/studios/this_studio/fitness_images/Partial view of man taking dumbbells for exercising at gym.jpg,Partial view of man taking dumbbells for exercising at gym
https://cdn.create.vista.com/api/media/small/113049194/stock-photo-beautiful-fitness-woman-lifting-dumbbells,/teamspace/studios/this_studio/fitness_images/Beautiful fitness woman lifting dumbbells . Fitness sporty girl showing her well trained body . A beautiful girl body with rippling muscles from strength training ..jpg,Beautiful fitness woman lifting dumbbells . Fitness sporty girl showing her well trained body . A beautiful girl body with rippling muscles from strength training .
https://cdn.create.vista.com/api/media/small/137360422/stock-photo-sportswoman-exercising-in-gym,/teamspace/studios/this_studio/fitness_images/Athletic young woman doing exercise with barbell plate in gym.jpg,Athletic young woman doing exercise with barbell plate in gym
https://cdn.create.vista.com/api/media/small/151734432/stock-photo-mans-power-body,/teamspace/studios/this_studio/fitness_images/Muscular man's back in a dark background.jpg,Muscular man's back in a dark background
https://cdn.create.vista.com/api/media/small/216734394/stock-photo-attractive-sportswoman-training-dumbbells-isolated-red-looking-camera,/teamspace/studios/this_studio/fitness_images/Attractive sportswoman training with dumbbells isolated on red and looking at camera.jpg,Attractive sportswoman training with dumbbells isolated on red and looking at camera
https://cdn.create.vista.com/api/media/small/40491861/stock-photo-olympic-weights-deadlift,/teamspace/studios/this_studio/fitness_images/My Olympic Weights that I use for training..jpg,My Olympic Weights that I use for training.
https://cdn.create.vista.com/api/media/small/146686071/stock-photo-sporty-man-and-woman-training,/teamspace/studios/this_studio/fitness_images/Back view of sporty man and woman exercising with dumbbells in gym.jpg,Back view of sporty man and woman exercising with dumbbells in gym
https://cdn.create.vista.com/api/media/small/24699101/stock-photo-fitness,/teamspace/studios/this_studio/fitness_images/Isolated image of dumbbells and measurement.jpg,Isolated image of dumbbells and measurement
https://cdn.create.vista.com/api/media/small/219769518/stock-photo-handsome-athletic-sportsman-doing-push-ups-medicine-ball-dark-gym,/teamspace/studios/this_studio/fitness_images/Handsome athletic sportsman doing push ups on medicine ball in dark gym.jpg,Handsome athletic sportsman doing push ups on medicine ball in dark gym
https://cdn.create.vista.com/api/media/small/49568119/stock-photo-funny-body-builders,/teamspace/studios/this_studio/fitness_images/Funny fat and thin body builders show their muscles.jpg,Funny fat and thin body builders show their muscles
https://cdn.create.vista.com/api/media/small/192458778/stock-photo-beautiful-sportswoman-jump-rope-cardio-training-isolated-grey,"/teamspace/studios/this_studio/fitness_images/Beautiful sportswoman with jump rope for cardio training, isolated on grey.jpg","Beautiful sportswoman with jump rope for cardio training, isolated on grey"
https://cdn.create.vista.com/api/media/small/11134119/stock-photo-young-muscular-man-lifting-weights-on-white,/teamspace/studios/this_studio/fitness_images/Young muscular man lifting weights on white background.jpg,Young muscular man lifting weights on white background
https://cdn.create.vista.com/api/media/small/153987260/stock-photo-sportsman-doing-biceps-workout-with-dumbbell,/teamspace/studios/this_studio/fitness_images/Young sportsman doing biceps workout with dumbbell while looking at camera.jpg,Young sportsman doing biceps workout with dumbbell while looking at camera
https://cdn.create.vista.com/api/media/small/28403577/stock-photo-moutain-bike-man,/teamspace/studios/this_studio/fitness_images/Low angle view of cyclist riding mountain bike on rocky trail at sunrise.jpg,Low angle view of cyclist riding mountain bike on rocky trail at sunrise
https://cdn.create.vista.com/api/media/small/470895656/stock-photo-top-view-dumbbells-fitness-mat-sports-bottle-banner,"/teamspace/studios/this_studio/fitness_images/Top view of dumbbells near fitness mat and sports bottle, banner.jpg","Top view of dumbbells near fitness mat and sports bottle, banner"
https://cdn.create.vista.com/api/media/small/51489109/stock-photo-practice,/teamspace/studios/this_studio/fitness_images/Close up of young man running up the stairs.jpg,Close up of young man running up the stairs
https://cdn.create.vista.com/api/media/small/219637102/stock-photo-cropped-image-tattooed-sportsman-wrapping-hand-boxing-bandage-gym,/teamspace/studios/this_studio/fitness_images/Cropped image of tattooed sportsman wrapping hand in boxing bandage at gym.jpg,Cropped image of tattooed sportsman wrapping hand in boxing bandage at gym
https://cdn.create.vista.com/api/media/small/584867914/stock-photo-shot-group-people-doing-lunges-together-gym,/teamspace/studios/this_studio/fitness_images/Shot of a group of people doing lunges together at the gym..jpg,Shot of a group of people doing lunges together at the gym.
https://cdn.create.vista.com/api/media/small/153032898/stock-photo-sporty-people-exercising-in-gym,"/teamspace/studios/this_studio/fitness_images/Group of athletic young people in sportswear doing push ups with dumbbells at the gym, group fitness concept.jpg","Group of athletic young people in sportswear doing push ups with dumbbells at the gym, group fitness concept"
https://cdn.create.vista.com/api/media/small/6650391/stock-photo-young-fit-woman-posing-during-pilate-session,/teamspace/studios/this_studio/fitness_images/Young fit woman posing during pilate session in the gym..jpg,Young fit woman posing during pilate session in the gym.
https://cdn.create.vista.com/api/media/small/176119214/stock-photo-cropped-shot-woman-jogging-sneakers-running-treadmill,/teamspace/studios/this_studio/fitness_images/Cropped shot of woman in jogging sneakers running on treadmill.jpg,Cropped shot of woman in jogging sneakers running on treadmill
https://cdn.create.vista.com/api/media/small/2766997/stock-photo-fitness,/teamspace/studios/this_studio/fitness_images/Fitness theme photo collage composed of few images.jpg,Fitness theme photo collage composed of few images
https://cdn.create.vista.com/api/media/small/196177544/stock-photo-cropped-image-sportswoman-wristbands-sitting-bottle-water-training-tire-gym,/teamspace/studios/this_studio/fitness_images/Cropped image of sportswoman in wristbands sitting with bottle of water on training tire at gym.jpg,Cropped image of sportswoman in wristbands sitting with bottle of water on training tire at gym
https://cdn.create.vista.com/api/media/small/680466094/stock-photo-concept-healthy-cardio-exercise-gym-woman-measures-pulse-backdrop-gym,/teamspace/studios/this_studio/fitness_images/Concept of healthy cardio exercise in the gym. The woman measures the pulse against the backdrop of the gym..jpg,Concept of healthy cardio exercise in the gym. The woman measures the pulse against the backdrop of the gym.
https://cdn.create.vista.com/api/media/small/184424754/stock-photo-curvy-girl-lifting-dumbbells-gym,/teamspace/studios/this_studio/fitness_images/Curvy girl lifting dumbbells in gym.jpg,Curvy girl lifting dumbbells in gym
https://cdn.create.vista.com/api/media/small/5160906/stock-photo-woman-running,/teamspace/studios/this_studio/fitness_images/Woman running over dark background.jpg,Woman running over dark background
https://cdn.create.vista.com/api/media/small/169174428/stock-photo-sportsman-doing-squats-on-cube,"/teamspace/studios/this_studio/fitness_images/Fit sportsman exercising in gym, doing squats on a cube.jpg","Fit sportsman exercising in gym, doing squats on a cube"
https://cdn.create.vista.com/api/media/small/639122276/stock-photo-love-fitness-girls-fitness-monitor-health-black-silhouette,"/teamspace/studios/this_studio/fitness_images/I love fitness. Girls go in for fitness, monitor their health. Black silhouette.jpg","I love fitness. Girls go in for fitness, monitor their health. Black silhouette"
https://cdn.create.vista.com/api/media/small/163446662/stock-photo-man-checking-activity-in-smartphone,/teamspace/studios/this_studio/fitness_images/Young man checking activity in smartphone after workout.jpg,Young man checking activity in smartphone after workout
https://cdn.create.vista.com/api/media/small/73316789/stock-photo-athlete-muscular-sportsmen-man-and-woman-with-hands-clasped-arm-wrestling-challenge-between-a-young,/teamspace/studios/this_studio/fitness_images/Athlete muscular sportsmen man and woman with hands clasped arm wrestling challenge between a young couple Crossfit fitness sport training lifestyle bodybuilding concept.jpg,Athlete muscular sportsmen man and woman with hands clasped arm wrestling challenge between a young couple Crossfit fitness sport training lifestyle bodybuilding concept
https://cdn.create.vista.com/api/media/small/153037980/stock-photo-group-of-sportive-people-in-gym,/teamspace/studios/this_studio/fitness_images/Portrait of group of sportive people near trx equipment in gym.jpg,Portrait of group of sportive people near trx equipment in gym
https://cdn.create.vista.com/api/media/small/639342850/stock-photo-fitness-gym-instructor-measuring-time-stop-watch-young-man-doing,/teamspace/studios/this_studio/fitness_images/Fitness gym instructor measuring time with stop watch to young man doing push up..jpg,Fitness gym instructor measuring time with stop watch to young man doing push up.
https://cdn.create.vista.com/api/media/small/150508144/stock-photo-blonde-fitness-woman-training-with-trx-fitness-straps,/teamspace/studios/this_studio/fitness_images/Blonde fitness woman training with trx fitness straps.jpg,Blonde fitness woman training with trx fitness straps
https://cdn.create.vista.com/api/media/small/13842626/stock-photo-fitness-woman-with-barbells,"/teamspace/studios/this_studio/fitness_images/Fitness woman training with red barbells, closeup photo.jpg","Fitness woman training with red barbells, closeup photo"
https://cdn.create.vista.com/api/media/small/153034322/stock-photo-sporty-people-exercising-in-gym,/teamspace/studios/this_studio/fitness_images/Group of athletic young people in sportswear exercising at the gym.jpg,Group of athletic young people in sportswear exercising at the gym
https://cdn.create.vista.com/api/media/small/30086015/stock-photo-young-woman-fitness-boxing-in-front-of-punching-bag,/teamspace/studios/this_studio/fitness_images/Young woman fitness boxing in front of punching bag.jpg,Young woman fitness boxing in front of punching bag
https://cdn.create.vista.com/api/media/small/146685581/stock-photo-man-and-woman-doing-plank-exercise,/teamspace/studios/this_studio/fitness_images/Young sporty man and woman doing plank exercise and giving high five.jpg,Young sporty man and woman doing plank exercise and giving high five
https://cdn.create.vista.com/api/media/small/501829836/stock-photo-sports-man-workout-exercise-muscle-fitness,/teamspace/studios/this_studio/fitness_images/Sports man workout exercise muscle fitness. High quality photo.jpg,Sports man workout exercise muscle fitness. High quality photo
https://cdn.create.vista.com/api/media/small/179004228/stock-photo-sports-equipment-shoes-dumbbells-skipping-rope-isolated-yellow,"/teamspace/studios/this_studio/fitness_images/Sports equipment with shoes, dumbbells and skipping rope isolated on yellow.jpg","Sports equipment with shoes, dumbbells and skipping rope isolated on yellow"
https://cdn.create.vista.com/api/media/small/65354503/stock-photo-bench-press,/teamspace/studios/this_studio/fitness_images/Brutal athletic man pumping up muscles on bench press.jpg,Brutal athletic man pumping up muscles on bench press
https://cdn.create.vista.com/api/media/small/386961372/stock-photo-panoramic-concept-sport-couple-exercising-dumbbells-gym,/teamspace/studios/this_studio/fitness_images/Panoramic concept of sport couple exercising with dumbbells in gym.jpg,Panoramic concept of sport couple exercising with dumbbells in gym
https://cdn.create.vista.com/api/media/small/543404766/stock-photo-close-feet-leg-little-girl-doing-stretching-exercises-practicing-yoga,"/teamspace/studios/this_studio/fitness_images/Close up of feet leg Little girl doing stretching exercises, practicing yoga on fitness mat at home, Playing sports, Healthy lifestyle. Kids sport home quarantine.jpg","Close up of feet leg Little girl doing stretching exercises, practicing yoga on fitness mat at home, Playing sports, Healthy lifestyle. Kids sport home quarantine"
https://cdn.create.vista.com/api/media/small/166008770/stock-photo-woman-doing-abs-exercise,/teamspace/studios/this_studio/fitness_images/Side view of young woman doing abs exercises on bench.jpg,Side view of young woman doing abs exercises on bench
https://cdn.create.vista.com/api/media/small/276825602/stock-photo-blond-female-in-a-gym-club,/teamspace/studios/this_studio/fitness_images/Flexible blond female exercising with dumbbells in a gym club..jpg,Flexible blond female exercising with dumbbells in a gym club.
https://cdn.create.vista.com/api/media/small/133474080/stock-photo-couple-doing-plank-exercise,/teamspace/studios/this_studio/fitness_images/Young sporty couple doing plank exercise together.jpg,Young sporty couple doing plank exercise together
https://cdn.create.vista.com/api/media/small/542622738/stock-photo-gym-accessories-very-peri-color-minimal-background-concept-sport-exercise,"/teamspace/studios/this_studio/fitness_images/Gym accessories in very peri color on minimal background. concept of sport, exercise, healthy life and fitness. 3d rendering.jpg","Gym accessories in very peri color on minimal background. concept of sport, exercise, healthy life and fitness. 3d rendering"
https://cdn.create.vista.com/api/media/small/227017586/stock-photo-portrait-attractive-sportswoman-looking-camera-holding-skipping-rope-gym,/teamspace/studios/this_studio/fitness_images/Portrait of attractive sportswoman looking at camera and holding skipping rope at gym.jpg,Portrait of attractive sportswoman looking at camera and holding skipping rope at gym
https://cdn.create.vista.com/api/media/small/89356998/stock-photo-young-woman-running,/teamspace/studios/this_studio/fitness_images/Woman's legs running outdoors at sunset hour.jpg,Woman's legs running outdoors at sunset hour
https://cdn.create.vista.com/api/media/small/227012750/stock-photo-focused-fit-sportswoman-working-out-abs-medicine-ball-sports-center,/teamspace/studios/this_studio/fitness_images/Focused fit sportswoman working out on abs with medicine ball at sports center.jpg,Focused fit sportswoman working out on abs with medicine ball at sports center
https://cdn.create.vista.com/api/media/small/5654012/stock-photo-female-athlete,/teamspace/studios/this_studio/fitness_images/A shot of a happy black female athlete holding a water bottle in a gym.jpg,A shot of a happy black female athlete holding a water bottle in a gym
https://cdn.create.vista.com/api/media/small/166002948/stock-photo-athletic-woman-tying-shoelaces,/teamspace/studios/this_studio/fitness_images/Close up view of smiling athletic woman in sportswear tying shoelaces.jpg,Close up view of smiling athletic woman in sportswear tying shoelaces
https://cdn.create.vista.com/api/media/small/99377430/stock-photo-handsome-power-athletic-man-in-training-pumping-up-muscles,"/teamspace/studios/this_studio/fitness_images/Handsome power athletic man in training pumping up muscles with dumbbell. Strong bodybuilder with six pack, perfect abs, shoulders, biceps, triceps and chest..jpg","Handsome power athletic man in training pumping up muscles with dumbbell. Strong bodybuilder with six pack, perfect abs, shoulders, biceps, triceps and chest."
https://cdn.create.vista.com/api/media/small/149694838/stock-photo-sporty-woman-posing,/teamspace/studios/this_studio/fitness_images/Partial back view of young fitness woman in sportswear posing on black.jpg,Partial back view of young fitness woman in sportswear posing on black
https://cdn.create.vista.com/api/media/small/12495957/stock-photo-fitness-woman-with-barbells,"/teamspace/studios/this_studio/fitness_images/Fitness woman training with red barbells, closeup photo.jpg","Fitness woman training with red barbells, closeup photo"
https://cdn.create.vista.com/api/media/small/184424516/stock-photo-curvy-girl-exercising-fitness-ball-gym,/teamspace/studios/this_studio/fitness_images/Curvy girl exercising on fitness ball in gym.jpg,Curvy girl exercising on fitness ball in gym
https://cdn.create.vista.com/api/media/small/35597667/stock-photo-muscled-man-workout-04,/teamspace/studios/this_studio/fitness_images/A muscled man fitness workout.jpg,A muscled man fitness workout
https://cdn.create.vista.com/api/media/small/184133962/stock-photo-sporty-woman-standing-shaker-towel-hands-treadmills,/teamspace/studios/this_studio/fitness_images/Sporty woman standing with shaker and towel in hands against treadmills.jpg,Sporty woman standing with shaker and towel in hands against treadmills
https://cdn.create.vista.com/api/media/small/68964233/stock-photo-sexy-athletic-woman-working-out,"/teamspace/studios/this_studio/fitness_images/Sexy beautiful ass in thong. Fitness girl, sexy athletic woman working out with dumbbells. Isolated on white background.jpg","Sexy beautiful ass in thong. Fitness girl, sexy athletic woman working out with dumbbells. Isolated on white background"
https://cdn.create.vista.com/api/media/small/141123336/stock-photo-young-woman-on-fitness-ball,/teamspace/studios/this_studio/fitness_images/Young sporty woman with towel on shoulder sitting on fitness ball and looking down isolated on black.jpg,Young sporty woman with towel on shoulder sitting on fitness ball and looking down isolated on black
https://cdn.create.vista.com/api/media/small/366340522/stock-photo-colorful-resistance-bands-isolated-white-background,/teamspace/studios/this_studio/fitness_images/Colorful resistance bands isolated on the white background..jpg,Colorful resistance bands isolated on the white background.
https://cdn.create.vista.com/api/media/small/167048730/stock-photo-athletic-man-with-barbell,/teamspace/studios/this_studio/fitness_images/Selective focus of athletic man looking at camera while exercising with barbell in gym.jpg,Selective focus of athletic man looking at camera while exercising with barbell in gym
https://cdn.create.vista.com/api/media/small/40726835/stock-photo-fitness-with-gym-ball,/teamspace/studios/this_studio/fitness_images/Athletic woman lies on a gym ball on gray background.jpg,Athletic woman lies on a gym ball on gray background
https://cdn.create.vista.com/api/media/small/167960026/stock-photo-athletic-man-weightlifting,/teamspace/studios/this_studio/fitness_images/Partial view of athletic man weightlifting isolated on black.jpg,Partial view of athletic man weightlifting isolated on black
https://cdn.create.vista.com/api/media/small/10204318/stock-photo-athletic-man-and-woman,/teamspace/studios/this_studio/fitness_images/Athletic man and woman after fitness exercise.jpg,Athletic man and woman after fitness exercise
https://cdn.create.vista.com/api/media/small/239954210/stock-photo-beautiful-athletic-girl-sportswear-training-resistance-bands-gym,/teamspace/studios/this_studio/fitness_images/Beautiful athletic girl in sportswear training with resistance bands in gym.jpg,Beautiful athletic girl in sportswear training with resistance bands in gym
https://cdn.create.vista.com/api/media/small/164206632/stock-photo-selection-fresh-vegetables-fruits-heart-healthy-diet-recommended-doctors-medical,/teamspace/studios/this_studio/fitness_images/A selection of fresh vegetables and fruits for a heart healthy diet as recommended by doctors and medical professionals.jpg,A selection of fresh vegetables and fruits for a heart healthy diet as recommended by doctors and medical professionals
https://cdn.create.vista.com/api/media/small/202685086/stock-photo-side-view-young-sportsman-woman-doing-plank-exercise-giving-high,/teamspace/studios/this_studio/fitness_images/Side view of young sportsman and woman doing plank exercise and giving high five.jpg,Side view of young sportsman and woman doing plank exercise and giving high five
https://cdn.create.vista.com/api/media/small/7292130/stock-photo-strong-athletic-man,/teamspace/studios/this_studio/fitness_images/Strong athletic man on black background.jpg,Strong athletic man on black background
https://cdn.create.vista.com/api/media/small/247814688/stock-photo-serious-overweight-girl-holding-dumbbell-gym,/teamspace/studios/this_studio/fitness_images/Serious overweight girl holding dumbbell in gym.jpg,Serious overweight girl holding dumbbell in gym
https://cdn.create.vista.com/api/media/small/3166914/stock-photo-sexy-brunette-fitness,/teamspace/studios/this_studio/fitness_images/Sexy brunette fitness wet woman after workout.jpg,Sexy brunette fitness wet woman after workout
https://cdn.create.vista.com/api/media/small/468521824/stock-photo-side-view-focused-woman-training-punching-bag-gym,/teamspace/studios/this_studio/fitness_images/Side view of focused woman training with punching bag in gym.jpg,Side view of focused woman training with punching bag in gym
https://cdn.create.vista.com/api/media/small/246828900/stock-photo-beautiful-middle-age-woman-wearing-sport-clothes-towel-isolated-background,"/teamspace/studios/this_studio/fitness_images/Beautiful middle age woman wearing sport clothes and a towel over isolated background with a big smile on face, pointing with hand and finger to the side looking at the camera..jpg","Beautiful middle age woman wearing sport clothes and a towel over isolated background with a big smile on face, pointing with hand and finger to the side looking at the camera."
https://cdn.create.vista.com/api/media/small/149690090/stock-photo-sportswoman-training-with-dumbbells,/teamspace/studios/this_studio/fitness_images/Young fitness woman training with dumbbells isolated on black..jpg,Young fitness woman training with dumbbells isolated on black.
https://cdn.create.vista.com/api/media/small/41825059/stock-photo-press-ups-on-gym-ball,/teamspace/studios/this_studio/fitness_images/Personal trainer helping young woman in gym.jpg,Personal trainer helping young woman in gym
https://cdn.create.vista.com/api/media/small/216734720/stock-photo-attractive-sportswoman-training-dumbbells-isolated-burgundy,/teamspace/studios/this_studio/fitness_images/Attractive sportswoman training with dumbbells isolated on burgundy.jpg,Attractive sportswoman training with dumbbells isolated on burgundy
https://cdn.create.vista.com/api/media/small/473191688/stock-photo-athletic-woman-massaging-sore-leg-muscles-foam-roller-gym,/teamspace/studios/this_studio/fitness_images/Athletic woman massaging sore leg muscles on foam roller at the gym.jpg,Athletic woman massaging sore leg muscles on foam roller at the gym
https://cdn.create.vista.com/api/media/small/477704128/stock-photo-high-angle-view-pretty-sportswoman-exercising-leg-extension-machine,/teamspace/studios/this_studio/fitness_images/High angle view of pretty sportswoman exercising on leg extension machine.jpg,High angle view of pretty sportswoman exercising on leg extension machine
https://cdn.create.vista.com/api/media/small/208133016/stock-photo-fitness-concept-exercise-equipment-white-wooden-background,/teamspace/studios/this_studio/fitness_images/Fitness concept with Exercise Equipment on white wooden background..jpg,Fitness concept with Exercise Equipment on white wooden background.
https://cdn.create.vista.com/api/media/small/167048892/stock-photo-sportive-couple-with-smartphone,/teamspace/studios/this_studio/fitness_images/Sportive couple using smartphone together while resting after training in gym.jpg,Sportive couple using smartphone together while resting after training in gym
https://cdn.create.vista.com/api/media/small/70192785/stock-photo-group-of-fit-women-working-stretching-leg-muscles-back-to-warm-up-at-gym-fitness,"/teamspace/studios/this_studio/fitness_images/Group of fit women working stretching leg muscles of back to warm up at gym fitness, sport, training and lifestyle concept.jpg","Group of fit women working stretching leg muscles of back to warm up at gym fitness, sport, training and lifestyle concept"
https://cdn.create.vista.com/api/media/small/153033740/stock-photo-sporty-people-exercising-in-gym,"/teamspace/studios/this_studio/fitness_images/Group of athletic young people in sportswear doing lunge exercise at the gym, aerobic fitness concept.jpg","Group of athletic young people in sportswear doing lunge exercise at the gym, aerobic fitness concept"
https://cdn.create.vista.com/api/media/small/10176808/stock-photo-sporty-girl,/teamspace/studios/this_studio/fitness_images/Portrait of a pretty sporty woman indoor.jpg,Portrait of a pretty sporty woman indoor
https://cdn.create.vista.com/api/media/small/313999884/stock-photo-panoramic-shot-sportsman-sportswoman-stretching-fitness-mats-sports-center,/teamspace/studios/this_studio/fitness_images/Panoramic shot of sportsman and sportswoman stretching on fitness mats in sports center.jpg,Panoramic shot of sportsman and sportswoman stretching on fitness mats in sports center
https://cdn.create.vista.com/api/media/small/20174743/stock-photo-fit-woman-in-nature-in-spring,/teamspace/studios/this_studio/fitness_images/Fit young Caucasian woman showing stomach and holding a bottle of water on nature background..jpg,Fit young Caucasian woman showing stomach and holding a bottle of water on nature background.
https://cdn.create.vista.com/api/media/small/247812332/stock-photo-happy-overweight-woman-workouting-sportswear-dumbbell,/teamspace/studios/this_studio/fitness_images/Happy overweight woman workouting in sportswear with dumbbell.jpg,Happy overweight woman workouting in sportswear with dumbbell
https://cdn.create.vista.com/api/media/small/410988258/stock-photo-cute-ceramic-cup-green-beet-seedlings-bright-spring-crops-fresh,"/teamspace/studios/this_studio/fitness_images/Cute ceramic cup with green beet seedlings. Bright spring crops. Fresh microgreens, cress salad. Garden season. Hand drawn watercolor seamless pattern. Wallpaper, wrapping paper design, textile, scrapbooking, digital paper..jpg","Cute ceramic cup with green beet seedlings. Bright spring crops. Fresh microgreens, cress salad. Garden season. Hand drawn watercolor seamless pattern. Wallpaper, wrapping paper design, textile, scrapbooking, digital paper."
https://cdn.create.vista.com/api/media/small/336752146/stock-photo-low-angle-view-young-multicultural-dancers-performing-zumba-together-dance,/teamspace/studios/this_studio/fitness_images/Low angle view of young multicultural dancers performing zumba together in dance studio.jpg,Low angle view of young multicultural dancers performing zumba together in dance studio
https://cdn.create.vista.com/api/media/small/30894447/stock-photo-male-runner-success,/teamspace/studios/this_studio/fitness_images/Successful man raising arms after cross track running on summer sunset. Fitness male athlete with arms up celebrating success and goals after sport exercising and working out..jpg,Successful man raising arms after cross track running on summer sunset. Fitness male athlete with arms up celebrating success and goals after sport exercising and working out.
https://cdn.create.vista.com/api/media/small/153038208/stock-photo-group-of-sportive-people-in-gym,/teamspace/studios/this_studio/fitness_images/Side view of group of sportive people near trx equipment in gym.jpg,Side view of group of sportive people near trx equipment in gym
https://cdn.create.vista.com/api/media/small/59265821/stock-photo-climbing-success-woman-cross-country-runner,"/teamspace/studios/this_studio/fitness_images/Climbing hiking or trail cross country running woman and success in mountains. Fitness and healthy lifestyle outdoors in summer nature. Achievement and motivation, reaching goals outside with arms outstretched..jpg","Climbing hiking or trail cross country running woman and success in mountains. Fitness and healthy lifestyle outdoors in summer nature. Achievement and motivation, reaching goals outside with arms outstretched."
https://cdn.create.vista.com/api/media/small/194377614/stock-photo-male-personal-trainer-looking-sportswoman-doing-sit-ups-dumbbells-gym,/teamspace/studios/this_studio/fitness_images/Male personal trainer looking at sportswoman doing sit ups with dumbbells at gym.jpg,Male personal trainer looking at sportswoman doing sit ups with dumbbells at gym
https://cdn.create.vista.com/api/media/small/287778014/stock-photo-collage-of-woman-in-sportswear-demonstrated-her-athletic-body,/teamspace/studios/this_studio/fitness_images/Collage of woman in sportswear demonstrated her muscular athletic body. Isolated on white.jpg,Collage of woman in sportswear demonstrated her muscular athletic body. Isolated on white
https://cdn.create.vista.com/api/media/small/239943686/stock-photo-cropped-shot-young-sportive-couple-exercising-medicine-balls-yoga-mats,/teamspace/studios/this_studio/fitness_images/Cropped shot of young sportive couple exercising with medicine balls on yoga mats.jpg,Cropped shot of young sportive couple exercising with medicine balls on yoga mats
https://cdn.create.vista.com/api/media/small/382341904/stock-photo-minimal-full-length-portrait-fit-young-woman-exercising-yoga-mat,"/teamspace/studios/this_studio/fitness_images/Minimal full length portrait of fit young woman exercising on yoga mat while watching workout online via laptop, copy space.jpg","Minimal full length portrait of fit young woman exercising on yoga mat while watching workout online via laptop, copy space"
https://cdn.create.vista.com/api/media/small/238972442/stock-photo-multiethnic-athletic-young-men-women-exercising-yoga-mats-looking-away,/teamspace/studios/this_studio/fitness_images/Multiethnic athletic young men and women exercising on yoga mats and looking away in gym.jpg,Multiethnic athletic young men and women exercising on yoga mats and looking away in gym
